path,label,class_id,split,official_split,group_id,qr_identity,capture_index,extraction_method,source,capture_kind,is_exact_app_crop,licence,width,height,sha256
ml_training/datasets/structural/raw/qrdn/extracted One/train/320.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:10,10,20,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,7d38ab09deada7b81000561ee518f322e8469a9f004d29ef753d6d2921c770fa
ml_training/datasets/structural/raw/qrdn/extracted One/train/321.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:10,10,21,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,a2c09503537e50fd809d3d47251547e58e6e5db6a5357b4cd943d5191b475e23
ml_training/datasets/structural/raw/qrdn/extracted One/train/322.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:10,10,22,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,f3d7c839b2a731eb60a5a54badeb76e99114cba230d92ec124056aeb1a86599d
ml_training/datasets/structural/raw/qrdn/extracted One/train/323.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:10,10,23,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,f1e66ef47a2f3f3d574015d5166148345e774e4bd1de3fc934c5582a597d5354
ml_training/datasets/structural/raw/qrdn/extracted One/train/324.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:10,10,24,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,6aefaee7350763e97a94bf55571d3323bc48ec55dc81831d8e90c12ab6498234
ml_training/datasets/structural/raw/qrdn/extracted One/train/325.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:10,10,25,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,2183012719f21f5b7c41cecb90dc2d75f1bdb397987b4dc492c6015cb001f1f5
ml_training/datasets/structural/raw/qrdn/extracted One/train/326.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:10,10,26,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,807d934e9a046d689939baa754be7b426bf7e392bb5eb4f9842c7c3a78fd38e5
ml_training/datasets/structural/raw/qrdn/extracted One/train/327.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:10,10,27,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,96332940cafeef9193c1c73e6ec94798ec15385a5d10007d250c8ec910e0b67c
ml_training/datasets/structural/raw/qrdn/extracted One/train/328.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:10,10,28,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,e154a5dc11c73a2aedf17e2001938cb156020c68b37c53fc0119d13b642aaa7f
ml_training/datasets/structural/raw/qrdn/extracted One/train/329.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:10,10,29,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,1174a8a77da278909c8a09b7f182d280187bd7b7997ad9df39a7cb2f03756144
ml_training/datasets/structural/raw/qrdn/extracted One/train/330.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,0,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,e017ebfbee1d2185919946483a608a26fd416145e47a2361318759b5631115ec
ml_training/datasets/structural/raw/qrdn/extracted One/train/331.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,1,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,43785c82abba9b4b3587321009c430d2f07175b8b230519c2e27ca1a9e3917e3
ml_training/datasets/structural/raw/qrdn/extracted One/train/332.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,2,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,bb3afc839193d42c7579b506b2149ea5daf467ae222283a215aba8b83f40a6f4
ml_training/datasets/structural/raw/qrdn/extracted One/train/333.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,3,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,402f3a6c89dfb26763724ba0f4850fcd63f794d9e6becb512827e8434f8b4633
ml_training/datasets/structural/raw/qrdn/extracted One/train/334.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,4,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,bc6a7c7f25392f89f5270c540f6442caad3082be15b2a032f8d20c8d9149b042
ml_training/datasets/structural/raw/qrdn/extracted One/train/335.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,5,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,5d739ff473b805c184d53f6068eec0da7786e331a548571048f53f2886e30321
ml_training/datasets/structural/raw/qrdn/extracted One/train/336.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,6,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,701c920025b2a36d5626e7be7474b32d4084f196cce8f2f7bb7dd78a3e8beee9
ml_training/datasets/structural/raw/qrdn/extracted One/train/337.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,7,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,e37591ab6142f2f8810fb8b31e89625b2762bc50b961c39e38eaf45ddaf23c0c
ml_training/datasets/structural/raw/qrdn/extracted One/train/338.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,8,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,fc75b21d623a35b042ef12b11fac387c665ee7a90cbd045f88395cd93bdf3d18
ml_training/datasets/structural/raw/qrdn/extracted One/train/339.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,9,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,c1b618d04639265dc27e4e8f344e7baa269a4b6c9f4d90e838da929899378613
ml_training/datasets/structural/raw/qrdn/extracted One/train/340.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,10,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,244945ae76beb2b24bf741af814ee20534d406dd7128c732230c9bb19d164ae5
ml_training/datasets/structural/raw/qrdn/extracted One/train/341.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,11,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,033ea250303dc31133677765d2da54f5dddf5c013421acedc666827686fa1636
ml_training/datasets/structural/raw/qrdn/extracted One/train/342.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,12,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,4b78da23e0f3e529abce2bfd630e2ca45f70ed299ce70c7a004773ea2e0c8d5a
ml_training/datasets/structural/raw/qrdn/extracted One/train/343.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,13,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,28f4dd10f2b6729b7e7a86b56e2df39bb7d8ed053a2730e36bbee75f311e5a21
ml_training/datasets/structural/raw/qrdn/extracted One/train/344.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,14,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,1165be931929b1c3dfe3665ef60ad229c6be0137318b77943ba35a71f0d23fed
ml_training/datasets/structural/raw/qrdn/extracted One/train/345.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,15,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,32230b708cd2c4acde437087d991bb94c656b8c9defc97e684149da31c9fe302
ml_training/datasets/structural/raw/qrdn/extracted One/train/346.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,16,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,6e2a3632271d99a0999f0cfd2fbfae28c169ac10b87a04366c72ddcd9dcb4267
ml_training/datasets/structural/raw/qrdn/extracted One/train/347.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,17,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,ff3a4cf8c9321460df05b5deb75578550a50360afe5974cf8e4339199325f8fa
ml_training/datasets/structural/raw/qrdn/extracted One/train/348.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,18,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,afd4703a99482f31c5bcd7108a691bd43dce4a6aa829ec27968395ca3cb0b590
ml_training/datasets/structural/raw/qrdn/extracted One/train/349.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,19,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,a1e10fdddd42dce6f8cc47248a6623a7260b4a79eacd35a9c08bbdebe0531fd7
ml_training/datasets/structural/raw/qrdn/extracted One/train/350.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,20,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,9d7ed8d261c3e9f97b03191ac647e80f934d424af19a8f8d8a2084e39517a20b
ml_training/datasets/structural/raw/qrdn/extracted One/train/351.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,21,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,56edcbf42763f84fb29e9e25f402692594936f436941b8747f6ea02944577992
ml_training/datasets/structural/raw/qrdn/extracted One/train/352.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,22,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,7b3497fe403e097cba883b7391ce1d9988b92e6161d3fabbf9df48832cf81fd2
ml_training/datasets/structural/raw/qrdn/extracted One/train/353.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,23,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,eeb2c57687b1a415422e2d0464945e5569d50926d1c774044319173822bd6151
ml_training/datasets/structural/raw/qrdn/extracted One/train/354.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,24,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,e58656317f93565d8f747213865dca6c8ff35e7ce809a4bd02363d307bd05e47
ml_training/datasets/structural/raw/qrdn/extracted One/train/355.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,25,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,2c0f9d1427a77b3bb9b8c78beae51589a75737dff8345e4110c28cfe0754616a
ml_training/datasets/structural/raw/qrdn/extracted One/train/356.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,26,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,119a90da86848340ea51834f8117f8518fa028f97ed694695fb0ad0374e9b58b
ml_training/datasets/structural/raw/qrdn/extracted One/train/357.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,27,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,6ad520e5874094346293a764d254e28808f38ff3aa07ee11d8100985705845d0
ml_training/datasets/structural/raw/qrdn/extracted One/train/358.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,28,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,fb5d6eb14777ef8d5ab9f13ee28b7362ed94ec56002abd4a86fef1005b7c250a
ml_training/datasets/structural/raw/qrdn/extracted One/train/359.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:11,11,29,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,ecceb89eea45d069c628d53725699410505e1483d3036756a94ae6e139f4da52
ml_training/datasets/structural/raw/qrdn/extracted One/train/360.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,0,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,0ca725471129be165e40481cb2f984e2a65fe1ecbfc2a55fea9496bbf0399c27
ml_training/datasets/structural/raw/qrdn/extracted One/train/361.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,1,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,c42b691a2c1ec6a16802b5d077fe790ed69b5f26bb9be11c06e01acb2a97fb3c
ml_training/datasets/structural/raw/qrdn/extracted One/train/362.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,2,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,d9cf06e7e999be9cd5497c16239d1ac03c3f9939f935a61f029a7ebfd80b65c7
ml_training/datasets/structural/raw/qrdn/extracted One/train/363.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,3,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,81fef61d966b35bbd895171888efb3a1126b49e853e83122cc081386e6e138b5
ml_training/datasets/structural/raw/qrdn/extracted One/train/364.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,4,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,df9ca0d81a74df5b874f9cae834ab4f188da0d47a9a2b9808ef00e5d5dab5ab1
ml_training/datasets/structural/raw/qrdn/extracted One/train/365.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,5,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,1d9a97dfcccc27be2798fdb268a038f2363e0bb4e2c19fcd32a4aea0cc378949
ml_training/datasets/structural/raw/qrdn/extracted One/train/366.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,6,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,31babc0b1686591e535dcaef3add9cd3bfdd2d587af1f8179f321baa06952dad
ml_training/datasets/structural/raw/qrdn/extracted One/train/367.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,7,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,4ac511eee7c58a2ef8655eaa4c8a7d81c6d21e43f6b3d71a34ba2231af88bf9d
ml_training/datasets/structural/raw/qrdn/extracted One/train/368.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,8,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,4cc2698826bffddc454e9002c8bb9f3f48a2bfae2249d9d9106b8e8d832a7d4e
ml_training/datasets/structural/raw/qrdn/extracted One/train/369.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,9,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,b8a4d54f7f7286178331af877b0753ab66acef206d3629a6ca47dffb44216a75
ml_training/datasets/structural/raw/qrdn/extracted One/train/370.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,10,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,4c17a045a8c42abf24a742851f574f8e4939000c0214cd2cca93900d977dbbc1
ml_training/datasets/structural/raw/qrdn/extracted One/train/371.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,11,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,9a671738fe40e2fac8a3cf96f5b4e9f6d9b1fa21a2078386fd5cd201e21acf7d
ml_training/datasets/structural/raw/qrdn/extracted One/train/372.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,12,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,5ceabb6bab39ec621e201d9711399c58f63df51bf32d8077c20e6714d4b2b939
ml_training/datasets/structural/raw/qrdn/extracted One/train/373.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,13,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,8a85ed8805bb97fe877963c0428da346cf71fd2372d4c2b9a7f899014ce6547a
ml_training/datasets/structural/raw/qrdn/extracted One/train/374.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,14,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,f01d4e1dbe9c9b48f46d12fa3bf1a1fbbc6ed7fb70c11a795fba2eca0c51ca76
ml_training/datasets/structural/raw/qrdn/extracted One/train/375.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,15,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,bf7a4705e6185559626aef455948eda39ea89fde4f4b599cc9f94dafff6a1334
ml_training/datasets/structural/raw/qrdn/extracted One/train/376.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,16,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,8b1f14eb8a8477758903100950aa673940976b3632f0720a96b3e1240bdd66e4
ml_training/datasets/structural/raw/qrdn/extracted One/train/377.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,17,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,2a099140758b447795a194cf8c82a7cee46110ee7cd750a41f468c2ded4eea28
ml_training/datasets/structural/raw/qrdn/extracted One/train/378.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,18,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,272cca7ee7d441e19d5ea31fdcf5b454fc02ae6f3ff966b07e65b7579a981f80
ml_training/datasets/structural/raw/qrdn/extracted One/train/379.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,19,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,d064feb2b38b3affbada5403c418ac1d518606f7aab100c6362080d56523f171
ml_training/datasets/structural/raw/qrdn/extracted One/train/380.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,20,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,12dadf270b36c82828acb5afd30626a516e156c094f29eefc5414905c234e256
ml_training/datasets/structural/raw/qrdn/extracted One/train/381.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,21,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,78084bcad2a9dedf3e8b4c22aa05623661fc9da2415f59f835199b78ceb53306
ml_training/datasets/structural/raw/qrdn/extracted One/train/382.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,22,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,b66030b4a9fb416c6a7a34b007bde4439d87bf11f188d90889b435695ea0f230
ml_training/datasets/structural/raw/qrdn/extracted One/train/383.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,23,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,34e630da6f38ec0599efc4a7b7f96e2bda77554134b209c17aa8bb6301df1f4a
ml_training/datasets/structural/raw/qrdn/extracted One/train/384.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,24,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,21f33622bf518e571b5abae3c19a5163c9bb146e37df3fcc23b8325ef1af72fe
ml_training/datasets/structural/raw/qrdn/extracted One/train/385.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,25,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,f267c0faacc4cd87c26a52c6405f9a273194746805975c8a593aa5a62b8c0b3e
ml_training/datasets/structural/raw/qrdn/extracted One/train/386.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,26,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,eecd7cc2d9694ffdc80513c672b3896c5c0883e8a45f56c871a1a6eeb5c4b7af
ml_training/datasets/structural/raw/qrdn/extracted One/train/387.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,27,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,05d49b28348fb0d3d08a7807659cb0e5393fe0d737fc0e793400ac2317fa7f8a
ml_training/datasets/structural/raw/qrdn/extracted One/train/388.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,28,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,4c4b1085c592d71e7e305fc88b59d1e74abe590b648932b648a6970408a96dea
ml_training/datasets/structural/raw/qrdn/extracted One/train/389.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:12,12,29,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,640250225e194a26a5c4d182939ab1c5ce4706943f79d49a1ecef4cb3cecf2ce
ml_training/datasets/structural/raw/qrdn/extracted One/train/390.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:13,13,0,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,75cc1aead20b10430e1e9d42a9143367437631d5d2144d771a5b7e58b51de2f6
ml_training/datasets/structural/raw/qrdn/extracted One/train/391.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:13,13,1,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,73c076603f171e3f1af515b6ac6a30e2248b3323b3663fd06f053d7953109ae5
ml_training/datasets/structural/raw/qrdn/extracted One/train/392.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:13,13,2,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,27958c10f532cc0d9f653a6c343ff0680204023036be56dfbf4b815e256e7911
ml_training/datasets/structural/raw/qrdn/extracted One/train/393.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:13,13,3,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,ac86519090db06c0ce932f203b6ea97e112e3f5226ff60cc94b2b0870e6e65d8
ml_training/datasets/structural/raw/qrdn/extracted One/train/394.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:13,13,4,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,af68a1bf649ebe6a2437d8820e5ed52a742088abe4bdcb4d58880d5034548d61
ml_training/datasets/structural/raw/qrdn/extracted One/train/395.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:13,13,5,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,8196d3cb1e9393ca7c385a8dcc83e6c642ac71336f6fe5272f9df5df49297186
ml_training/datasets/structural/raw/qrdn/extracted One/train/396.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:13,13,6,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,2853787a6067ecd298c354580c626f0b7199c1569323601d3b5c8f1ccc12e260
ml_training/datasets/structural/raw/qrdn/extracted One/train/397.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:13,13,7,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,4fb7ce7cfe416db31a7834c554ba16afdad8f71e809090a963b0c3ecb49f7146
